Datasource Name,Datasource ID,Field Name,Full Name,Description,Table ID,Table Name,Database Name
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Container,Calculation_3632997544166469633,Calculated field to show the number 0,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Invoice amount,Calculation_1063412490997989381,"This field manage the behaviour of the ""Invoice time options""  parameter",NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,CSAT Tckt Ticket ID,tckt_ticketid,Id of the ticket,7ca764f2-18ef-6d92-42be-675d58978c67,vw_a360_csat_table,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Task Status,task_status,Status of the task,78a1f9ec-733a-e666-9189-bfd4b576fe68,account360_tasks,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Account Id (Account360 Tasks),account_id (account360_tasks),Account identifier in the source of the account,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Cat Response Score,cat_response_score,"Category for response score (High: Score lower than 3, Medium: Score equal to 3, Low: Score grather than 3)",9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,test - 3. Low,test - 2. Med (copy)_1944992117302198274,Boolean field to validate if the Churnk risk is equal to 3.- Low,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Last_Quarter,Calculation_1915437256164626445,Custom field to get the last quarter based in the current quarter,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Amount Usd,amount_usd,Amount in USD corresponding to the invoice,b12e873c-4f3f-39b2-97f8-deb05bb31c0e,vw_a360_invoicing,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Current_Year,Last_Quarter (copy)_2631509613833363462,Custom field to get the current year,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Account Name (Dedicated Scores),account_name (dedicated_scores),Account name corresponding to the account number,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,BColor_%Devices In Contract,BColor_CSM Count (copy)_1379508882802192384,"Background conditional color depending of the percentage of contractable devices for the account with a status of ""in contract""",NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,segment,segment,Segment corresponding to the account,95765d1b-1f4b-82d2-1701-942ff1556430,dedicated_scores,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,segment,segment,Segment corresponding to the account,dd091765-2f12-cbe6-41a9-460c2394d570,vw_a360_account_data,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Opportunity Sf Id,opportunity_sf_id,Id of the opportunity as found in Salesforce,a0bddd6f-610a-19db-4646-c0a28933c0e0,vw_a360_opportunities,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Executive Sponsor Data,__tableau_internal_object_id__.account360_executivesponsor_92A77FE7D9CC45F1B4D8D70BE7B90232,NA,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Customer Email,Customer Email,Email of the customer that answered the survey,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Task Name,task_name,Name of the task,78a1f9ec-733a-e666-9189-bfd4b576fe68,account360_tasks,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,%Renewals Won(3mos),pct_renewal_opportunities_won_historical_3months,Number of renewal opportunities won in last 3 months,95765d1b-1f4b-82d2-1701-942ff1556430,dedicated_scores,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Task Description,task_description,Description corresponding to the task,78a1f9ec-733a-e666-9189-bfd4b576fe68,account360_tasks,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Do Profile,__tableau_internal_object_id__.do_profile_7537B785C0654D6B848AFBA2141AB3C7,NA,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Month,month,Abbreviation of the month and the full year format,0c0a3fc8-3fa7-f0d5-574b-7e1d15f932f8,vw_a360_time_table,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Account Name,account_name,Account name corresponding to the account number,95765d1b-1f4b-82d2-1701-942ff1556430,dedicated_scores,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Account Name,account_name,Account name corresponding to the account number,9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Account Name,account_name,Account name corresponding to the account number,dd091765-2f12-cbe6-41a9-460c2394d570,vw_a360_account_data,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Account Name,Account Name,Account name corresponding to the account number,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Change Account,change_account,Number gaved to create a classification of the change account (From 1 to 5),9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Avg CSAT,Calculation_1637058484531859457,Average of the CSAT Survey Score,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Previous Final Action,previous_final_action,Shown the previous action applied,9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Current Year Invoice,Last Quarter Invoice (copy)_2631509613833445383,Custom calculated field returns the invoice amount from the current year,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,CSAT Survey Rating,csat_rating,Classification associated with the score,7ca764f2-18ef-6d92-42be-675d58978c67,vw_a360_csat_table,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Date,date,Abbreviation of the month and the full year format,0c0a3fc8-3fa7-f0d5-574b-7e1d15f932f8,vw_a360_time_table,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Campaign Start Date,Campaign Start Date,Inidcated the date when the campaign started,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Profile Account Management,profile_account_management,"Category corresponding to the score account managment (High: lower than 3, Medium: equal to 3, Low: grather than 3)",9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,BColor_%Opps Won(3mos),BColor_%Devices In Contract (copy)_1611725738595532801,Background conditional color depending of the percentage of won opportunities in the last 3 months,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,CSM Count,number_of_csms,Customer Success Managers assigned to the account,95765d1b-1f4b-82d2-1701-942ff1556430,dedicated_scores,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Task Date Range,Calculation_1204431455000944643,Boolean value that define if a task date is older than today,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Anat Key,anat_key,The ANAT key is conformed by the accoutn number and the account key,9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Createddate,createddate,Date of the record creation,2e534240-3655-a187-8b5a-6aa6d9078b4c,account360_executivesponsor,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Racker Sso,racker_sso,SSO of the assigned racker,17155148-b990-311d-7918-2ae36f9346af,vw_assigned_rackers,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,NPSR Survey,cat_survey_response,Classification for the NPS-R survey depending of the score,9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,%Opps Won(3mos),pct_opps_3mos,Number of closed won opportunities (all categories) divided by the total number of closed won and closed lost opportunities in the las 3 months,95765d1b-1f4b-82d2-1701-942ff1556430,dedicated_scores,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Quarter Complete,quarter_complete,Number corresponding to the quarter,0c0a3fc8-3fa7-f0d5-574b-7e1d15f932f8,vw_a360_time_table,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Year Month,year_month,Show the latest year month of the data,95765d1b-1f4b-82d2-1701-942ff1556430,dedicated_scores,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Total CSAT Ratings,Calculation_1637058484531974146,Total of the ratings in the CSAT survey,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Survey Value,Survey Value,Value given in the survey,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Churn,churn,Number gaved to create a classification of the churn risk group (From 1 to 5),9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Account Region,account_region,Region associated with the account,95765d1b-1f4b-82d2-1701-942ff1556430,dedicated_scores,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Opps In Pipeline (12 mos),num_opps_in_pipeline_for_next_12_mos,Number of open MHPC pipeline opportunities for this account with a close date within the next 12 months,95765d1b-1f4b-82d2-1701-942ff1556430,dedicated_scores,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Company  Name,Sales Profile (copy)_569986866115137544,"If is only one executive sponsor the is shown the Executive Sponsor Company name, otherwise is shown a null value",NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Respondent Id,Respondent Id,Id generated by each answer in the survey,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Account Current Record Flag,account_current_record_flag,Flag that indicates if is the current information of the account,dd091765-2f12-cbe6-41a9-460c2394d570,vw_a360_account_data,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,business_unit (vw_a360_account_data),business_unit (vw_a360_account_data),Business unit associated with the account,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Executive Sponsor Short Id,executive_sponsor_short_id,Short ID of the executive sponsor,2e534240-3655-a187-8b5a-6aa6d9078b4c,account360_executivesponsor,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Invoicing,__tableau_internal_object_id__.vw_a360_invoicing_5859DCF15EC34133BC125184E630750B,NA,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Parent Account Type,parent_account_type,Parent account type corresponding to the account,dd091765-2f12-cbe6-41a9-460c2394d570,vw_a360_account_data,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Customer Name,Sales Profile (copy)_2631509613862031370,"If the customer have one Parent Name the the parent name is shown, otherwise a null value is shown",NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Booking Opps,booking_opps,Number of booking opportunities in the last 12 months,9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Cat Gpi Count,cat_rank_gpi_count,"Category for GPI count (High: lower than 3, Medium: equal to 3, Low: grather than 3)",9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,BColor_Ticket Resolution Score,BColor_%Devices In Contract (copy 7)_1611725738598313992,Background color depending of the ticket resolution score measure,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,CSAT Score,Calculation_1637058484531625984,NA,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Respondent ID (NPS-R),Calculation_309622528214798340,Id generated by each answer in the survey,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Parent Id Link,Calculation_2220556120604590083,Link to see information of the parent account,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Naics Description,naics_description,Description corresponding to the naics,dd091765-2f12-cbe6-41a9-460c2394d570,vw_a360_account_data,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,CSAT Ticket Public Private,ticket_public_private,Indicates if the ticket associated with the csat response is public or private,7ca764f2-18ef-6d92-42be-675d58978c67,vw_a360_csat_table,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Known Churn,known_churn,The rate at which customers stop doing business with an entity,95765d1b-1f4b-82d2-1701-942ff1556430,dedicated_scores,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Support Sub Segment,support_sub_segment,Support sub-segment corresponding to the account,dd091765-2f12-cbe6-41a9-460c2394d570,vw_a360_account_data,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Opportunity Stage Name Set Closed Won,Opportunity Stage Name Set Closed Won,Set to filter the closed won opportunities,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Sales Profile,Calculation_569986864382287877,"Aggregated ranking of all the following sales profile metrics: Bookings Opps, Lost Opps, Pipeline Opps",NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Account Type (Customer Journey Summary),account_type (customer_journey_summary),Classification of the account,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Time Table,__tableau_internal_object_id__.vw_a360_time_table_EBBB7BE2038647F28E7ADA53BC9073F7,NA,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Gl Account,gl_account,Account number as found in Oracle,b12e873c-4f3f-39b2-97f8-deb05bb31c0e,vw_a360_invoicing,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Score Account Status,score_account_status,Score corresponding to the account status,9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,BColor_Opps In Pipeline (12 mos),BColor_%Devices In Contract (copy 2)_1611725738598256643,Background color depending of the Number of open MHPC pipeline opportunities,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Profile Technical Support,profile_technical_support,"Category corresponding to the score technical support (High: lower than 3, Medium: equal to 3, Low: grather than 3)",9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Experience,experience,Avg of the Score Account Managment and the Score Technical Support,9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,TMK_DAY PREV MONTH,TMK_DAY (copy)_1915437256117768202,Previous date corresponding to the selected date,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,CSAT Result Date,result_date,Date of the CSAT Survey campaign,7ca764f2-18ef-6d92-42be-675d58978c67,vw_a360_csat_table,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Tmk (Vw A360 Invoicing),tmk (vw_a360_invoicing),NA,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,BColor_Account Movement,BColor_%Ch In INV (3mos) (copy)_569986864385236998,Background color depending of the account movent measure,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Product Type,product_type,Type of the product,b12e873c-4f3f-39b2-97f8-deb05bb31c0e,vw_a360_invoicing,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Profile Sales,profile_sales,"Category corresponding to the score sales (High: lower than 3, Medium: equal to 3, Low: grather than 3)",9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Gpi Count,gpi_count,Number of Global Price Increases given to an account in the last 12 months,9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Year Month,Year Month,Year Month date format corresponding to the survey,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,%Devices In Contract,pct_devices_contract_status_eq_in_contract,"Percentage of contractable devices for the account with a status of ""in contract"" as of the prediciton month (mutually exclusive from ""in contract - risk of lapse 90 days"")",95765d1b-1f4b-82d2-1701-942ff1556430,dedicated_scores,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Opportunities,__tableau_internal_object_id__.vw_a360_opportunities_57C1B83740A048BA970D8429C6F765C2,NA,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Account Manager,Account Manager,Manager associated with the account,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Account Current Record,account_current_record,Indicates if is the current record of the account,17155148-b990-311d-7918-2ae36f9346af,vw_assigned_rackers,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Account Bucket,account_bucket,Bucket associated with the account,dd091765-2f12-cbe6-41a9-460c2394d570,vw_a360_account_data,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Executive Sponsor Tmk,executive_sponsor_tmk,Time key corresponding to the the executive sponsor record,2e534240-3655-a187-8b5a-6aa6d9078b4c,account360_executivesponsor,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Time Month Key,time_month_key,Date key in in month and year format,95765d1b-1f4b-82d2-1701-942ff1556430,dedicated_scores,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Gl Account Description,gl_account_description,Account description correspoding to the GL account number,b12e873c-4f3f-39b2-97f8-deb05bb31c0e,vw_a360_invoicing,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Account Team Name,account_team_name,Team name associated with the team,95765d1b-1f4b-82d2-1701-942ff1556430,dedicated_scores,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Ticket Number,ticket_id,Ticket number related to the survey answered,554dbefe-77ad-6ed7-1ddc-f1b59f6cb37b,vw_a360_npst,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Ticket NPS-T Comment,ticket_nps_comment,Comment made on the NPS survey,554dbefe-77ad-6ed7-1ddc-f1b59f6cb37b,vw_a360_npst,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Parent Id,parent_id,Id of the parent account,9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Parent Id,parent_id,Id of the parent account,dd091765-2f12-cbe6-41a9-460c2394d570,vw_a360_account_data,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Parent Id (Customer Journey Summary),parent_id (customer_journey_summary),Id corresponding to the parent account,NA,NA,NA
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Pipeline Amount Usd,pipeline_amount_usd,Amount in US dollars associated with pipelines,9a000e1d-df7d-761a-095e-533a24019228,customer_journey_summary,rax-datascience
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,NPST Date,ticket_nps_date_time,Date of the NPS campaign,554dbefe-77ad-6ed7-1ddc-f1b59f6cb37b,vw_a360_npst,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,CSAT Ticket Subject,ticket_subject,Subject of the ticket associated in the csat survey,7ca764f2-18ef-6d92-42be-675d58978c67,vw_a360_csat_table,rax-enterprisebi
RT - Account 360,c7a0e9c0-15bf-fe03-6a4c-8f4e4f78e790,Opportunity Pipeline Category,opportunity_pipeline_category,Pipeline category assigned to the opportunity,a0bddd6f-610a-19db-4646-c0a28933c0e0,vw_a360_opportunities,rax-enterprisebi
